ds,yhat,yhat_lower,yhat_upper
2014-04-02,170.74570952664874,95.59761875129367,251.17391781266366
2014-04-03,171.59491451045233,96.05763930153512,247.0740758850356
2014-04-04,171.498820168265,88.59629034977573,245.09947438128512
2014-04-07,172.97256687603343,94.8707831627192,249.86556117251675
2014-04-09,174.1566132914749,95.92348412154888,250.60343940955204
2014-04-10,175.1311441354938,97.57475963710446,258.6049255534723
2014-04-11,175.18075952364714,95.548928820424,254.13021670504034
2014-04-15,178.52744318416478,104.12132421723193,257.80994663191535
2014-04-16,178.716929623657,107.19532392231443,258.98908162292577
2014-04-17,179.85049112919702,103.82454574603614,256.11628547214536
2014-04-21,182.20809483871804,104.9383562832427,257.6845541011836
2014-04-22,183.5205595835668,106.87326819683152,261.58323319961363
2014-04-23,183.61206127262446,101.66214424561788,267.12492616847766
2014-04-24,184.58579630844412,106.12375420553781,263.4850581078734
2014-04-25,184.54697643638096,110.7473272894761,260.72752246811507
2014-04-28,185.68253539121585,106.84175104615242,261.34665878549725
2014-04-29,186.54042323786248,105.80358824906153,269.22187755475596
2014-04-30,186.13467848063124,112.01102002658958,258.6758307437946
2014-05-02,185.98684124138614,112.2609834895627,265.2291726331748
2014-05-05,185.4582941457916,110.21965564292519,268.9419728925275
2014-05-06,185.80389416297908,104.21954976683575,271.0251296110941
2014-05-07,184.92954517070285,110.18193377205259,260.4428718332798
2014-05-08,184.9607799194187,109.51765009263552,256.2037090932783
2014-05-09,184.02556162295036,105.39903863971819,260.5775960324413
2014-05-12,182.96908552663768,100.02577565111778,261.8649817865519
2014-05-13,183.3288124444031,107.08136895018201,261.63653800173887
2014-05-14,182.56911900769097,108.29077921894282,257.6843414815025
2014-05-15,182.815167828957,101.91314296802216,264.9870121569634
2014-05-16,182.19202838648152,98.375417750944,259.8354889799623
2014-05-19,182.58974044877914,106.43907952472293,262.2783989208098
2014-05-20,183.5737641200545,104.57822308392686,259.1061605678622
2014-05-21,183.48682289861566,107.2523217345793,258.71834420345635
2014-05-22,184.43905887255337,103.70038869566363,262.8818163792321
2014-05-23,184.53955755679462,107.20248140220556,261.4033322534222
2014-05-26,187.04745004774787,112.19402552074625,266.1042433417431
2014-05-27,188.66067421353875,106.99281583118767,269.3922883508206
2014-05-28,189.14097777871729,117.54746673783968,273.00250159115717
2014-05-29,190.5857115117197,114.42816393333133,269.1415311292072
2014-05-30,191.09309163685077,119.10486259668028,268.692823257176
2014-06-02,194.23388569115008,118.88633693974731,270.85109606315524
2014-06-03,195.8503771684419,119.05931832698812,273.88938309360094
2014-06-04,196.23099674091299,119.97252055124164,268.9239798102943
2014-06-05,197.47770619132822,119.90349471823083,276.6147305688941
2014-06-06,197.69590477836985,121.63381117499374,273.50087960637876
2014-06-09,199.52799897780199,120.0499385603825,277.4217544450795
2014-06-10,200.60566883132296,127.39562523220555,279.5579230799431
2014-06-11,200.4217071503171,122.33960918570476,280.75404541473983
2014-06-12,201.0944938284834,120.57916142196143,274.101418523799
2014-06-13,200.74594577533358,124.86105466741262,279.21490469095374
2014-06-16,201.07794276513542,122.95448425340402,278.32571591516177
2014-06-17,201.76892498568182,129.59088122725046,276.65451876894394
2014-06-18,201.27403318695914,121.61346929741421,278.7473418753187
2014-06-19,201.71987289525785,126.63262609775313,277.82963163330936
2014-06-20,201.2340880795623,123.55190471357417,282.0052436353106
2014-06-23,201.70964094315903,123.02348907521608,274.60513044232073
2014-06-24,202.62558793825542,124.71834648086238,278.7666621289018
2014-06-25,202.43365356934845,129.9422802587927,277.9060344882524
2014-06-26,203.25051459751614,127.00814047584474,278.9704623637336
2014-06-27,203.1918561752607,128.0365868512232,276.3342131398208
2014-06-30,205.09555144613913,128.48117826071694,280.47991343338293
2014-07-01,206.4998591983679,129.82340670674228,290.29674618499024
2014-07-02,206.77540151178965,124.23381463361052,287.56798632377877
2014-07-03,208.02307062063986,136.7847185952988,290.59035664530853
2014-07-04,208.34368598344918,128.6028908287939,285.66851720103654
2014-07-07,210.99684554352496,132.3495925589352,285.11508209177913
2014-07-08,212.47347046143085,130.28080048153004,285.3735802807791
2014-07-09,212.72229107691584,130.85376771283464,291.5806829173309
2014-07-10,213.84193139871593,140.30052401209372,291.20900895427513
2014-07-11,213.93366820981595,136.5695638796302,291.1278907031671
2014-07-14,215.339775006834,140.70008148074896,301.33867240746594
2014-07-15,216.2412339173584,137.05474380237573,285.58059602722517
2014-07-16,215.85424032089995,140.78541298482764,291.81961205617455
2014-07-17,216.291496685117,136.47610168839822,295.08851273108814
2014-07-18,215.66959397001887,138.60391731336802,295.7702483720614
2014-07-21,214.91014234079643,132.59668203039766,302.5939130343873
2014-07-22,215.136037069865,135.90546094340834,295.5102310432657
2014-07-23,214.12246738019525,132.80647549194785,292.37946945884636
2014-07-24,213.99594374170448,134.98068237108455,290.68040041276686
2014-07-25,212.88522493009646,135.127869670964,294.10637595481086
2014-07-28,211.20024181936262,136.66518671130405,286.509586905879
2014-07-30,210.2964191412874,129.91491049424724,284.2276719039277
2014-07-31,210.26403112620696,126.3426816096076,285.86929647099754
2014-08-01,209.34401100856766,128.66953306777856,277.8240170977846
2014-08-04,208.73499188460374,127.9735402536256,285.34880554930163
2014-08-05,209.3437564106052,124.94948056800811,280.5399387928684
2014-08-06,208.86195442846872,132.23626839282164,285.21857228188713
2014-08-07,209.40048882388385,135.58142332189774,287.71697199686366
2014-08-08,209.0697156783132,135.59640800272817,288.28711215130147
2014-08-11,210.19960798256966,132.07407541281847,291.53594348071135
2014-08-12,211.33545227320494,134.4939368412348,290.33394360164965
2014-08-13,211.33576134754014,128.9856052889751,289.85676691051714
2014-08-14,212.30246029826515,139.99748286416826,285.62250433453164
2014-08-18,214.15973187295245,135.53141129623492,292.32991541990884
2014-08-19,215.38484526217204,141.91284739198315,293.8701925385314
2014-08-20,215.40640273276978,138.26390005807258,293.85504579397895
2014-08-21,216.33045527213173,133.71056680795385,293.9972854363644
2014-08-22,216.26575855952126,132.97817459355997,290.83704614304554
2014-08-25,217.50703971428499,138.94322329326653,298.93427038487556
2014-08-26,218.4744983404149,142.36171433892062,289.554348232841
2014-08-27,218.22090475073549,139.48045349570563,296.78467865561606
2014-08-28,218.8609546021267,146.59919917319462,296.14858907103337
2014-09-01,218.9627101883757,140.16234071344152,295.30087785728915
2014-09-02,219.70536343111553,136.01798940826248,297.3938140912034
2014-09-03,219.25158330376695,144.91952323394256,302.22483931644206
2014-09-04,219.7171747690961,144.56645839056338,304.1179776388731
2014-09-05,219.2187386019154,144.6604094400066,296.62256055518
2014-09-08,219.35370025900215,143.00267962075162,298.7807949768674
2014-09-09,220.02192999485783,137.679596222827,300.4015235155092
2014-09-10,219.50091843409973,147.05829212861045,294.3699591183098
2014-09-11,219.90078352231365,143.25177940867178,291.47128027044107
2014-09-12,219.3323227313832,144.88435067923626,299.1869292646018
2014-09-15,219.17707699149003,141.45307455389943,303.3631846673839
2014-09-16,219.70667970007963,140.64816231204503,298.39874881329143
2014-09-17,219.02072076060625,138.64553016297626,297.68673375590276
2014-09-18,219.22778108590092,136.22898350290612,296.7869821260483
2014-09-19,218.43841021634262,141.67283941478425,299.02311968377523
2014-09-22,217.46947413272306,147.42100199395702,300.539929616065
2014-09-23,217.6899394291737,138.96060887613598,297.7488484105226
2014-09-24,216.68502971861395,141.30818380662072,290.7050618502679
2014-09-25,216.57024589619107,135.3346171674697,293.736508035621
2014-09-26,215.46372390896101,136.00476104571607,294.5813575673029
2014-09-29,213.6519617003943,136.30056888761038,291.9418135935123
2014-09-30,213.65410111098907,133.79315574865953,297.8902646478936
2014-10-01,212.47417236532814,133.81718970731913,284.07446503446374
2014-10-07,209.53771906759303,137.8884632445895,289.60556180367263
2014-10-08,208.571235684896,128.9961318178311,289.29871843036307
2014-10-09,208.59228808577603,127.49231368621548,285.66224124520056
2014-10-10,207.71679649190747,123.58808711307474,282.0946410241999
2014-10-13,207.10434838160546,133.9708805198954,289.2844589633534
2014-10-14,207.63985787038428,129.72759819907776,284.89408977429264
2014-10-15,207.03658730937178,130.6007749058158,283.30848881027737
2014-10-16,207.39898717280607,125.10133929231486,281.7788622080864
2014-10-17,206.83165082924057,127.9923428141879,285.0280336558894
2014-10-20,206.84375364719426,127.61929756733076,285.09759759883934
2014-10-21,207.46035623583188,130.39869576829062,283.8495762360252
2014-10-22,206.8653110755701,132.5955818590891,288.9427965801147
2014-10-27,205.6098044237342,121.4886849838267,279.90344828946905
2014-10-28,205.82272360794704,131.62086593453978,285.60496525518784
2014-10-29,204.78021219375066,124.6051965158035,284.01662460085794
2014-10-30,204.5963785039085,125.81226067988217,285.75054868523955
2014-10-31,203.38905325264935,121.83198413984863,286.2833110952904
2014-11-03,201.09794290190257,119.15916522766031,278.84603657139047
2014-11-05,199.4855351200475,119.32665431949876,276.4108295521709
2014-11-07,197.58804447576603,118.76347895081666,280.7635379695935
2014-11-10,195.23066894398823,116.44917447476917,269.06279848312425
2014-11-11,195.20848365819958,111.99119147900785,270.64725811379935
2014-11-12,194.09170230004986,120.88023269311616,270.7811465333151
2014-11-13,194.00398056739115,117.07484872583801,272.93029917737204
2014-11-14,193.0682676836054,114.73869169122408,271.1415923330384
2014-11-17,192.62522997368777,109.6928144457285,269.327122122352
2014-11-18,193.34846454537995,113.67224318519837,268.20064783630835
2014-11-19,193.00281500173153,115.68294965532539,276.887123002353
2014-11-20,193.69324980322983,114.77829840388178,271.5278657889905
2014-11-21,193.52341375864268,117.31038717696622,269.00094838578633
2014-11-24,195.1128764639132,115.09446237792744,270.2593886230317
2014-11-25,196.3655950454791,120.09303533875041,274.46992569590293
2014-11-26,196.449442520699,114.982282345137,274.44784038913974
2014-11-27,197.4570615422779,116.0045892256367,273.20025224130677
2014-11-28,197.4824891235997,120.034363901009,280.7425996396691
2014-12-01,198.87667686754477,118.42407702277634,277.2495436867132
2014-12-02,199.80410506531175,115.48518506395106,272.4429266237321
2014-12-03,199.44114211439253,118.00941705705728,278.595544857253
2014-12-04,199.89052175406215,126.9998794693604,278.30550244230125
2014-12-05,199.2593939239347,121.936988952133,276.63099326559285
2014-12-08,198.2634510967299,121.1488419795781,277.648247444986
2014-12-09,198.32025830630573,113.30852200173545,273.90565953995304
2014-12-10,197.08596142099574,117.01839926087797,271.503494360227
2014-12-11,196.68574432547604,122.8754129873462,275.039588290238
2014-12-12,195.24886057715545,117.13677489482878,274.4803896871095
2014-12-15,192.30243817742434,114.51614244462777,270.67215898124476
2014-12-16,191.92306923392883,113.9037209795616,261.5407172848027
2014-12-17,190.38235989311522,112.0260693687146,271.2263540739679
2014-12-18,189.81448970072293,114.8996620584892,270.9866539915152
2014-12-19,188.3542004703985,113.34581184319725,266.2555177698124
2014-12-22,186.2025710043558,109.51503301213118,263.71442564354584
2014-12-23,186.3578533411204,107.78720951149806,266.51127129501674
2014-12-24,185.46857351390304,105.39027574785383,258.04363661412873
2014-12-26,185.0286628151065,101.33024510298162,261.17986863264247
2014-12-29,185.67039442880682,107.7296677495643,264.8547321444958
2014-12-30,186.77593474435278,106.02804796545841,264.9865181092104
2014-12-31,186.8074390337712,105.94279244100574,262.68168350163995
2015-01-01,187.86084772411002,110.75765732166258,269.2158338604648
2015-01-02,188.03137217242596,105.71149322929664,266.86238896573445
2015-01-05,190.43621553762344,115.40136970841992,263.3626938119187
2015-01-06,191.8750771272267,112.76113002081473,273.4448977452794
2015-01-07,192.09737621964968,110.92981891492735,272.17838370580637
2015-01-08,193.19523604188188,118.44312941177898,276.51900124566845
2015-01-09,193.26380822070527,119.54817478498192,274.30918129886066
2015-01-12,194.53919245844625,118.46281745797128,269.0418971818728
2015-01-13,195.362554522425,120.7042610246825,275.40014889038105
2015-01-14,194.8751980954353,116.45173746839002,269.5652763411805
2015-01-15,195.18816635553793,117.82812215771264,278.2971069517741
2015-01-16,194.41731801168365,118.47499901809235,270.2486650630635
2015-01-19,193.0692926197363,115.49913342323734,271.77426388582325
2015-01-20,193.05798521551372,109.36121980278811,271.09874498875314
2015-01-21,191.7916330802595,110.16768622158163,275.83023528802454
2015-01-22,191.40056706299134,110.60257591008941,261.81968494327344
2015-01-23,190.0177669116914,110.69786646770048,267.21638202170317
2015-01-27,187.37584152190178,113.70118034217077,263.66127372627557
2015-01-28,186.11286758334492,108.0601617246213,263.62255448998116
2015-01-29,185.85573487816217,106.34424026534133,260.571003909983
2015-01-30,184.73182100231006,112.48473024749514,262.82266016838025
2015-02-02,183.6538882802919,101.56334121419647,260.29958048697574
2015-02-03,184.15547478142508,104.21880928945593,265.414086543714
2015-02-04,183.58948570586423,104.22711053268739,257.94654576171257
2015-02-05,184.06444743394528,105.52865869129572,255.67007128168095
2015-02-06,183.68741443124648,106.30522991130057,256.8721834022991
2015-02-09,184.73688112286248,104.42633893111893,262.02116759587324
2015-02-10,185.84670863479627,112.18397011862763,267.7313960290417
2015-02-11,185.81076703287357,110.1381923295503,268.1868793550571
2015-02-12,186.72413941630026,107.98852651146736,270.13400301856717
2015-02-13,186.68306549555462,107.90217098564824,262.8751446179377
2015-02-16,188.0617211859031,115.01339805884889,266.14918607282954
2015-02-18,188.77983862335523,108.72398234400737,265.2539111562337
2015-02-19,189.3559182925645,113.9197688351709,273.509158244579
2015-02-20,188.88369415602295,108.58248144062061,260.6422350141494
2015-02-23,188.53809689451938,113.00457336564071,267.7241981286718
2015-02-24,188.85946049944508,116.00522509275153,265.61642497190996
2015-02-25,187.90675646961617,110.11551069812425,270.33019197324495
2015-02-26,187.80002602181622,107.04013050928327,261.9126001197458
2015-02-27,186.6627636751018,99.56894420260693,259.2955888195488
2015-03-02,184.5870498698926,103.79801306257778,259.39111632634416
2015-03-03,184.46524981951134,111.9736353196442,267.640372844993
2015-03-04,183.15383012232041,108.51547687878836,255.73366992499814
2015-03-05,182.77997284964027,101.31450454976144,268.87323974856275
2015-03-09,179.4684467472621,92.50070657976744,252.64220044401375
2015-03-10,179.5561347441464,97.11987337809867,258.2578827435042
2015-03-11,178.5364664914066,99.9982242005459,253.53087550331458
2015-03-12,178.52752852175334,93.94456535940105,257.5650672692383
2015-03-13,177.64687436640878,99.93269987462266,259.0201291661068
2015-03-16,177.1817178207271,100.59181666806039,245.812363005189
2015-03-17,177.82521317232474,100.7123801612035,255.16503067327542
2015-03-18,177.3621047696447,97.70879362815631,253.30967810711797
2015-03-19,177.89893572664374,99.49895922121972,256.8205492770173
2015-03-20,177.54278891960024,96.05128622205513,253.64933374674976
2015-03-23,178.44026655931654,97.8249243020558,256.37900477200895
2015-03-24,179.44829415280543,105.55147739777135,260.59996308004924
2015-03-25,179.29973310780036,101.05150978093249,256.20387999282593
2015-03-26,180.10080398922025,104.78147648976154,256.4692306974056
2015-03-27,179.9600201206165,102.48778375842735,258.2845541013682
2015-03-30,181.2476111270143,102.44846190470156,259.43846297878866
2015-03-31,182.31890166636907,109.20707586421095,261.4127172571997
2015-04-01,182.21161400376778,105.26129780623803,257.38448926834775
2015-04-06,184.2911627230678,101.94539165728673,268.5144879235418
2015-04-07,185.41813362629128,107.43554505699241,262.6471896680255
2015-04-08,185.38663523657718,102.73450435797304,266.9047029688285
2015-04-09,186.3121799893925,109.98367570938912,260.52588610803366
2015-04-10,186.31103973209093,103.01522323535148,258.5988365520417
2015-04-13,188.15660525542154,109.64357935681323,262.55881964575957
2015-04-15,189.61662655014746,115.26445574177363,268.1851992760936
2015-04-16,190.71968501049378,113.33937620160725,273.39948335313744
2015-04-17,190.88231511674965,119.16344421763829,270.30812432154505
2015-04-20,193.0533669159392,120.04639916639283,266.79555411835236
2015-04-21,194.3884935960328,122.9120097699618,269.1633337205149
2015-04-22,194.51467159473106,124.4247602780445,269.3104979514133
2015-04-23,195.5347540251835,117.40313496921421,280.0878434364229
2015-04-24,195.55323576210807,121.20839567897961,277.76682512939726
2015-04-27,196.9138627404739,117.59512605715086,278.91414378419256
2015-04-28,197.85868752061603,121.9138372277057,279.8935786336626
2015-04-29,197.5422632707014,123.10150936987206,277.1905180456806
2015-04-30,198.07492974980474,121.32242699767005,280.2235429396931
2015-05-04,197.26071595315463,114.77442746200842,277.65943236222523
2015-05-05,197.6575265340233,113.33938637383305,278.2733568408556
2015-05-06,196.8199703158502,114.07852643632707,271.61765024882465
2015-05-07,196.87188413970304,123.4417021858892,276.00327294073264
2015-05-08,195.93990072664673,115.07187279802676,270.7465708079231
2015-05-11,194.78151123358015,118.45913427519821,276.9170778158999
2015-05-12,195.07004348671725,117.3003805270122,272.43117690760334
2015-05-13,194.22171719691204,119.52237524339426,270.36273360557556
2015-05-14,194.36309085231633,119.10818663422437,275.72035830723735
2015-05-15,193.62105458690408,116.94786000656224,272.3874695117084
2015-05-18,193.6003519164146,116.86520406858502,270.625478672071
2015-05-19,194.4335764861575,120.23056757281583,271.34693393026123
2015-05-20,194.1952362273411,122.22768664804269,271.51796135244626
2015-05-21,194.99861003256288,119.35711619227472,276.5062942306624
2015-05-22,194.95586995403013,114.84808321806236,273.3786876650909
2015-05-25,197.0961828616375,120.02051377722697,269.2985749169114
2015-05-26,198.6157037869888,124.06880608733088,278.0227601839496
2015-05-27,199.01986159691816,123.06092888784849,279.96768898626664
2015-05-28,200.4072360817007,124.55792978208864,278.7154957139171
2015-05-29,200.8767800996327,113.50999530516192,278.52065690400775
2015-06-01,204.02085211384838,121.29303131562598,278.26446096604224
2015-06-02,205.67469617795885,133.0761746681425,282.5900778185754
2015-06-03,206.10826505252052,129.56100310739768,286.01434631216705
2015-06-04,207.42136491148594,130.2844337860536,287.19609261080967
2015-06-05,207.71689392376234,126.40672332484773,283.1666073899156
2015-06-08,209.81793749593388,134.98408394424754,297.1743574798035
2015-06-09,210.98735670824811,133.007855834869,283.55002950051846
2015-06-10,210.89105381464938,133.185409484229,289.110540536091
2015-06-11,211.64448714333116,134.03869723856175,295.17768019675833
2015-06-12,211.36687623258302,134.92529041358588,291.4658868859469
2015-06-15,211.8313353452309,136.20029619636543,293.3925585389723
2015-06-16,212.53436961272496,132.0117791416014,288.35859173188436
2015-06-17,212.03399700665267,130.60403720784268,285.341779659393
2015-06-18,212.4566965766411,139.95928407122622,289.2066183422756
2015-06-19,211.93050514264132,131.61341667596565,289.68658125997183
2015-06-22,212.1926147260516,137.11947623892357,288.79548142603915
2015-06-23,213.01270391717003,135.2667862903298,292.23627637607854
2015-06-24,212.71651215680265,136.4388517718647,290.5535073008229
2015-06-25,213.42351585574767,134.76225286229996,288.6823431247551
2015-06-26,213.25237698631048,131.80311661775696,284.3837931880639
2015-06-29,214.8807943051846,137.9961195787205,290.4754253627328
2015-06-30,216.20822128310834,137.82656873144919,298.1557790224768
2015-07-01,216.41882991219688,136.38674519902983,294.25442667432657
2015-07-02,217.61578813755574,140.66986395271257,296.1889270510321
2015-07-03,217.90181212450355,139.08448221505347,291.6937233230089
2015-07-06,220.5601737820299,144.78631563444725,302.5667773248696
2015-07-07,222.07648379015203,145.89069225371404,300.89592409278686
2015-07-08,222.3835010619073,143.17458292404396,299.0255712459893
2015-07-09,223.5788162118764,150.0980255437439,297.62464893180623
2015-07-10,223.7622027590232,140.82665357477742,301.00928756383934
2015-07-13,225.51797460418263,148.47493317108407,306.2367096703834
2015-07-14,226.55223094014045,143.88723210632452,311.80425662630927
2015-07-15,226.30126237573614,150.7154820910437,305.11893979144554
2015-07-16,226.87466243734966,153.60408970631838,307.1628243661499
2015-07-17,226.3859131846766,155.5670151561823,305.22243879197123
2015-07-20,225.97859787479803,151.86928123998345,303.582636109878
2015-07-21,226.29740074784516,155.9141714865427,303.35597311578397
2015-07-22,225.36093792763035,146.6834211168125,297.24126593032696
2015-07-23,225.2941636676911,148.5771714927834,304.0954153541397
2015-07-24,224.22472502341793,149.39446106212307,307.86725684127344
2015-07-27,222.54871435310008,145.28514342437833,305.2700866911627
2015-07-28,222.63089166718095,138.4048041705812,304.31362887463587
2015-07-29,221.55931837306608,136.99447529851912,296.0464852001409
2015-07-30,221.46022760935804,143.48181499742913,304.10048619312886
2015-07-31,220.46002150218916,142.20125798340223,296.50580919645125
2015-08-03,219.55270868722118,141.63955189589933,298.51727481696946
2015-08-04,220.0513287199362,139.66218047483397,298.1079806490252
2015-08-05,219.45844625719968,145.20925684563454,295.023103223362
2015-08-06,219.8875582785245,140.69430267975812,296.56485493561877
2015-08-07,219.45147992398074,147.01114497303362,300.8224055233754
2015-08-10,220.31147271996971,145.7230891891229,302.790191515244
2015-08-11,221.378358588359,143.20356737991716,304.543136899177
2015-08-12,221.32220409963455,141.13287917698577,299.5503076484753
2015-08-13,222.2455767446691,149.05932034097728,299.4068284172409
2015-08-14,222.2518967364976,146.3046705806966,304.04865833524
2015-08-17,224.06080269034464,148.25272257232342,305.92921568321117
2015-08-18,225.30521414561903,146.57316642405823,303.5879279400189
2015-08-19,225.35578584090277,146.7985878638014,301.1767087453617
2015-08-20,226.31708764500945,145.4667749453015,301.3495979806929
2015-08-21,226.29626362594064,150.27296189815166,304.94320805828687
2015-08-24,227.69204573529842,147.5230929275139,307.80619994689863
2015-08-25,228.71316528764447,154.3878862112451,301.72077510356394
2015-08-26,228.5118414557605,149.98094358717927,312.79057401755114
2015-08-27,229.20154156056753,144.40800703072307,306.50858451147684
2015-08-28,228.89814110941796,150.70119684210417,305.00823690781107
2015-08-31,229.45937398359638,142.97982804520194,301.67866151754794
2015-09-01,230.22862258979208,150.44962984477453,310.1284484692976
2015-09-02,229.7966776734275,160.24615643696544,301.2038008711086
2015-09-03,230.27987735783563,152.1148857136836,306.5193183559604
2015-09-04,229.79555937256663,150.38629872437988,306.0863697025407
2015-09-07,229.96154808898262,154.93582904771375,308.7670309580419
2015-09-08,230.63998006837164,151.88266528731964,314.3267787647676
2015-09-09,230.13096338593613,152.89977865554974,311.26883880211096
2015-09-10,230.54565649747045,153.34034259112758,307.8752866283315
2015-09-11,229.99577986293517,153.8254283103949,305.5897487577886
2015-09-14,229.92544930871122,143.32132529112639,308.9169982037885
2015-09-15,230.4941993941321,154.129777668739,312.32140412960655
2015-09-16,229.85275369355872,153.0282572357513,302.85030069269203
2015-09-18,229.37362992824075,148.35837936231945,304.86056355790686
2015-09-21,228.5813798565848,150.42348806904883,309.1909358829841
2015-09-22,228.86162164641328,148.72455694290318,306.1941436756938
2015-09-23,227.91447355730418,146.59260182374882,305.44853041113936
2015-09-24,227.85387687285083,155.94055648561584,306.30556794196394
2015-09-28,225.08713596587035,153.291426341345,297.77600707257403
2015-09-29,225.1046729923865,145.84234106298936,301.0345515095803
2015-09-30,223.9294139127381,151.63752829096268,299.15847427812344
2015-10-01,223.68237600606867,143.63833794640334,302.4677228728816
2015-10-05,220.69131515752244,141.12796545116421,301.4134807595069
2015-10-06,220.79715833201277,136.88640959191434,297.6308708122663
2015-10-07,219.76786209984158,137.8999608065518,300.3792286605329
2015-10-08,219.7213272889711,137.25333602476263,292.95329264387635
2015-10-09,218.775454447248,145.52531693543898,295.1731510593375
2015-10-12,217.95666032844073,138.3993373923093,294.245815289866
2015-10-13,218.43231415311726,141.000162896447,302.10927388911836
2015-10-14,217.77714954584675,140.28483552863324,298.3108218560928
2015-10-15,218.09747628273456,135.67853948983444,295.6918566173508
2015-10-16,217.4994985771786,139.434589995401,298.12670392927686
2015-10-19,217.49952781775733,143.48416551533484,296.0402771735277
2015-10-20,218.1405674816075,135.45750993155377,295.8053467366134
2015-10-21,217.58406155823542,140.8836220806861,295.15085054518147
2015-10-23,217.28494523707445,138.4454056093922,295.2229588313308
2015-10-26,216.69269575191393,143.05785952084986,289.9919525897356
2015-10-27,216.99942247833226,135.28950518069692,297.3690512411102
2015-10-28,216.05190124648243,139.69350634617942,287.680372108329
2015-10-29,215.9613889386734,139.48711439561743,298.01095006504056
2015-10-30,214.8428205857133,142.55558689268827,291.1564572357649
2015-11-02,212.76271972576018,136.70663739522266,284.9064614117191
2015-11-03,212.5996114566405,135.16277409473767,289.4050492625076
2015-11-04,211.22060956051774,135.3227042489914,290.57890325213236
2015-11-05,210.7514951669648,129.61465587984304,285.01195209679105
2015-11-06,209.32067982226877,132.3861815893772,283.4050892479353
2015-11-09,206.81255290894586,128.21143529008916,281.04626170522243
2015-11-10,206.70268905586138,129.67004031582906,287.57896911386194
2015-11-13,204.21006968809164,121.73084581323076,287.0507108990392
2015-11-16,203.33814312456408,121.70552233124958,281.764449470677
2015-11-17,203.91700730796495,129.35263043177028,281.1967477834706
2015-11-18,203.43234085769055,125.64154255094428,278.8645911692854
2015-11-19,203.99270996687497,123.16688067169999,280.0714657062495
2015-11-20,203.7051945463173,126.91010776914567,284.6129484204207
2015-11-23,205.04587598293597,129.40432336250944,283.87124148613583
2015-11-24,206.25833715138262,127.08249411280457,281.85137229019807
2015-11-26,207.34205831090887,126.79948595686488,285.4724964784392
2015-11-27,207.40081791950303,130.16463501511595,284.4114568594106
2015-11-30,209.03530029410004,131.68932001749334,289.18748831262263
2015-12-01,210.08360035995307,133.44579182367562,284.47706340672755
2015-12-02,209.85749407178344,130.21514160847045,285.89764540231477
2015-12-03,210.45635824052925,130.7511500232025,287.61690900910037
2015-12-04,209.98361974353327,137.49703186241322,286.4379119699389
2015-12-07,209.47558737492622,132.13263586536598,290.2603239503524
2015-12-08,209.68530560522274,124.57597341388323,282.6025156710819
2015-12-09,208.59224895413175,126.89337063486352,288.2505480199991
2015-12-10,208.3178521338619,128.57483466311413,285.69670971905475
2015-12-11,206.9879867922506,124.26608368283124,288.52800799827327
2015-12-14,204.2233360818908,123.12677460727213,278.55752665614807
2015-12-15,203.85224732445496,128.24109161983446,281.28969899489425
2015-12-16,202.2923671557001,121.71383166358571,280.37311906974975
2015-12-17,201.67814152779243,123.01540390120932,279.70169469931045
2015-12-18,200.14527820155965,124.21108430049493,274.60725302343803
2015-12-21,197.6381749062943,125.17666937218948,278.3069502737611
2015-12-22,197.63850900645986,120.23181825703318,280.54087458496025
2015-12-23,196.58199927404877,121.63221683464732,274.5053076184035
2015-12-24,196.59135675399781,120.2945629513913,268.88803381971377
2015-12-28,195.91242550429948,116.58732074228224,271.53961834051745
2015-12-29,196.8669021095357,120.02495652334625,278.43214800422993
2015-12-30,196.76437633459952,122.93769732948824,277.3762571521634
2015-12-31,197.70405064605268,123.74514827107095,277.2624180744214
2016-01-01,197.7838727229911,120.00084682833071,276.4963175937306
2016-01-04,200.0729119150906,127.27288773124096,278.6154624105729
2016-01-05,201.5279407124153,118.69793359807089,273.9025567278664
2016-01-06,201.79335298352376,123.02944359341129,284.953318543611
2016-01-07,202.9599721621316,118.97390049986907,275.3807658143654
2016-01-08,203.12099920108727,126.11107765910273,281.1308307272598
2016-01-11,204.78789703036347,122.54374311375058,279.0046786527833
2016-01-12,205.7681836845979,122.04655961480239,282.83754196574813
2016-01-13,205.44433287419267,124.34577281892459,281.600710838774
2016-01-14,205.92314321325696,127.33610424254195,282.0908392374358
2016-01-15,205.3162070275609,122.02168625667733,282.2284688834146
2016-01-18,204.40768893306137,129.0220728039842,281.20547234215843
2016-01-19,204.51333147043277,127.16245448026523,283.18579192405804
2016-01-20,203.34411390327497,126.8569452907856,283.3021258375617
2016-01-21,203.02812771179308,125.4649683005972,281.4196675860832
2016-01-22,201.69671922335186,126.33570895353802,281.68098397042985
2016-01-25,199.20091594430966,121.23927761647427,276.57683540235547
2016-01-27,197.68196441391936,118.08525724069047,275.69792168982906
2016-01-28,197.3362418891546,118.6576892870572,273.5463321602073
2016-01-29,196.10652149566437,120.18700575751934,274.53542263753485
2016-02-01,194.640489465823,119.22355974393464,270.42880119715323
2016-02-02,195.00132240872335,114.51682563026755,270.2936700806214
2016-02-03,194.29526953080017,118.394780761142,268.0772560487976
2016-02-04,194.6346474832631,112.3666973071092,269.69367699541573
2016-02-05,194.13013198874773,114.21765406452121,270.8610166494884
