Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2017-07-24,356.75299072265625,358.8843261145335,350.07180862863083,353.38478490538216,43429394
2017-07-25,353.8597106933594,358.8954485161936,352.8547569774608,358.84021896571454,20063064
2017-07-26,358.4095153808594,359.98870302942044,353.6277805913232,354.312473658256,21954323
2017-07-27,352.2363586425781,360.34209887458707,350.8117723641074,359.56909156190886,18409364
2017-07-28,352.15899658203125,354.6989658778993,348.525759487821,351.4522176452941,14331863
2017-07-31,356.74200439453125,357.5371271164533,352.5013891938987,353.81554585430666,16567422
2017-08-01,354.179931640625,358.409488578495,351.50744682573736,358.409488578495,12311920
2017-08-02,359.8341064453125,361.2697208771726,355.17382941970163,355.59349142919575,20786240
2017-08-03,364.45013427734375,367.7189682862611,357.1505462736136,359.3150253418695,19707381
2017-08-04,358.2770080566406,367.2993580115906,356.7199062943362,367.2993580115906,18579866
2017-08-07,356.9960021972656,360.36417915350046,356.15670764086104,360.36417915350046,9537088
2017-08-08,353.9480895996094,358.03410366355274,350.4694532152993,357.36046820908035,10961296
2017-08-09,353.1197814941406,357.8021444660546,350.07186523694463,353.7161308845041,10436651
2017-08-10,349.92828369140625,354.8535916921295,348.51475520805775,351.8498178637034,10188164
2017-08-11,341.5132751464844,348.967464630518,338.58678761302866,342.5513428482333,16996281
2017-08-14,347.4324645996094,349.9613762091734,344.7710374673446,344.7710374673446,13440617
2017-08-16,345.8974609375,348.0840259261908,342.3856818142261,347.20055966553826,13576650
2017-08-17,346.1183776855469,352.86581883158635,344.80422103571016,346.53801022271176,15828719
2017-08-18,347.9515380859375,348.4816297242982,343.03728753388305,345.43368389356135,7935890
2017-08-21,345.5220031738281,349.88410534358263,344.6054226919537,348.30491773237475,7573558
2017-08-22,344.5612487792969,348.9454073569074,343.67778244122997,347.2005900892563,9533641
2017-08-23,349.4202880859375,350.4141840834896,343.03727957403726,345.62142096255786,8320052
2017-08-24,346.3281555175781,351.8608410324256,345.5440905608026,351.1761774659957,12654347
2017-08-28,345.9968566894531,349.39817696337917,344.8152156926778,348.7576852584667,12316426
2017-08-29,338.3991394042969,346.20673464108273,337.9242772978111,344.95883571246384,15164812
2017-08-30,345.45574951171875,346.4938173172478,340.40898371851057,341.8004262707008,10334911
2017-08-31,352.1700744628906,352.82162389260805,347.6423131063957,347.86317232202674,25104625
2017-09-01,355.6155700683594,357.0511844708178,353.1639737771299,353.35168936859463,15431918
2017-09-04,356.3333435058594,361.3690806290162,352.4681896129682,356.80820552259064,21560532
2017-09-05,360.5850524902344,361.08200047729855,358.0340547891191,360.010789032804,25216776
2017-09-06,363.412109375,364.9802688061407,358.4205730709698,359.21566626029073,48745984
2017-09-07,361.3801574707031,367.7411096049939,360.01080077906107,363.54466635224634,16205339
2017-09-08,360.85003662109375,363.65503680320745,358.72972941701636,362.219393089958,13248413
2017-09-11,361.29180908203125,365.2453071341966,360.6954891781794,362.7937107772689,12690592
2017-09-12,363.8758850097656,364.4280329695725,360.89419756518606,363.43413715471263,6500191
2017-09-13,375.0296936035156,379.8445429872575,363.102940789797,363.9864072375408,29377106
2017-09-14,372.7547607421875,380.55132793733674,371.9375815410409,378.03347358640013,11867640
2017-09-15,371.8492126464844,376.73031954711837,368.7350090617626,371.9375563379193,28595395
2017-09-18,373.50567626953125,375.9352161800743,372.4234365914427,375.47138232534337,5061995
2017-09-19,370.4356384277344,374.9192280082725,369.7288889271271,374.8971420863785,7718697
2017-09-20,374.2124328613281,385.4103191373645,373.3068806155662,378.1659306584799,24942703
2017-09-21,371.650390625,376.2223238562813,369.39756763553936,374.14618824054907,12950541
2017-09-22,361.0709228515625,371.0098820444893,359.21564653725477,371.0098820444893,12294087
2017-09-25,362.9041442871094,365.73123084181907,355.68184118572685,360.01079996459333,14229631
2017-09-26,362.26361083984375,365.3336424397479,358.7739467246368,362.9703898265132,10564143
2017-09-27,353.0093078613281,364.7372850073384,351.3970062444324,364.6931131681689,18448855
2017-09-28,347.39935302734375,354.66582731955157,344.6385244890655,353.2302129924847,29547622
2017-09-29,344.9477844238281,350.46941245431447,344.1526617310185,349.74054752863793,16666208
2017-10-03,352.6559753417969,355.0854857612182,346.91345863943957,351.1761890653594,18345748
2017-10-04,361.7114562988281,364.4059976915527,351.4412079471208,353.0314237795595,18907611
2017-10-05,364.0526428222656,365.95209114606996,361.6231323544488,364.4281035076078,10631751
2017-10-06,369.7509765625,370.7669584615433,363.3679386950757,363.98637399818506,12997688
2017-10-09,366.92388916015625,370.9657308241419,365.75330581009024,370.6123265858795,8850408
2017-10-10,372.4675598144531,374.27866417800624,367.07844804976196,367.07844804976196,14732024
2017-10-11,371.1202697753906,379.181865823725,369.2870795886305,373.39517832657134,15420644
2017-10-12,385.5207824707031,387.3098011978053,371.98172841606475,371.98172841606475,18642942
2017-10-13,387.1551513671875,393.4498160021214,385.7857947286666,388.41410788394387,21509701
2017-10-16,387.3097839355469,394.0240811128242,380.4629417397284,388.28159398583864,32009221
2017-10-17,386.2275390625,390.4902398782278,383.06913432627505,387.83984082578587,13898844
2017-10-18,403.9630432128906,405.4649153973405,386.51466353590337,387.5748172799893,36671941
2017-10-19,401.9310607910156,407.2318292658565,398.8831152320808,404.5372584428407,8014767
2017-10-23,415.1167297363281,417.3033244832035,401.57767617174875,403.2562652237301,27455320
2017-10-24,412.6872253417969,418.6285153892324,410.01476975761955,418.6285153892324,13857773
2017-10-25,415.1830139160156,417.83338351959236,410.58899472275726,415.271357603654,10011782
2017-10-26,418.4960021972656,423.08999202991583,411.2516132007852,415.22719720292406,16840049
2017-10-27,410.74359130859375,422.60408508004355,408.9104008373966,419.6444831175931,11498547
2017-10-30,416.33148193359375,417.6787525621229,411.07488545436416,412.57675752533976,7823263
2017-10-31,415.6026611328125,417.76714053093895,411.78167855844833,417.4137657678859,9504986
2017-11-01,420.7709045410156,423.08998534320716,417.7671306643662,418.6505970383469,17571371
2017-11-02,418.1425476074219,422.5157071755952,417.104479886829,420.88129013159386,10277678
2017-11-03,417.5683288574219,422.27274790714154,415.29342005487695,422.27274790714154,4798537
2017-11-06,411.9141845703125,416.3315164424044,410.3681405304897,416.3315164424044,9757496
2017-11-07,400.5175476074219,413.0185341333475,398.9052457074993,412.2896986591095,20447574
2017-11-08,392.1688537597656,400.20836623049337,390.53446584836826,398.6623220177004,17752793
2017-11-09,397.7787780761719,401.9310490507787,394.0461395882117,395.23880877431213,15007224
2017-11-10,390.4239807128906,397.977572280075,388.36993103796044,397.977572280075,13923102
2017-11-13,386.6251220703125,393.9799410630902,385.85208525463054,390.9319951349178,9088619
2017-11-14,391.682861328125,395.3492123262475,385.631142627765,386.5146088707558,12481463
2017-11-15,390.35772705078125,393.4056432257304,387.81775758870765,390.7111017986682,15272059
2017-11-16,399.2585754394531,400.20829952837727,391.1528065457484,391.1528065457484,15160866
2017-11-17,402.8145446777344,408.55703182280365,401.3126430101847,405.9287481354101,12219276
2017-11-20,406.7679748535156,408.3140482193454,399.76656132915537,400.29662340621053,9231195
2017-11-21,411.936279296875,415.0725687751258,408.8220757412764,409.39633921744655,13082246
2017-11-22,411.14117431640625,414.63083845723384,407.91651175260876,414.1007468415369,11058315
2017-11-23,418.3193359375,419.60034899544877,409.3300996337965,411.25163396432686,16031638
2017-11-24,420.13037109375,423.8409238591258,418.49598341354334,419.6444808201569,13987125
2017-11-27,420.2408142089844,422.95747110575553,416.9940951785287,418.42973909834956,10237135
