Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
2018-06-20,450.2343444824219,451.84667575416256,439.4561197323496,439.96409593561367,15735681
2018-06-21,455.8443603515625,457.6333790563893,451.1399114022214,452.08963556112866,22988909
2018-06-22,447.252685546875,454.6295898572643,445.46366690211465,454.2761856203562,35370008
2018-06-25,443.6966857910156,449.01953981387845,442.7469617675694,446.766717055828,11369371
2018-06-26,432.4325866699219,444.38142415757517,430.798198976717,444.38142415757517,17649122
2018-06-27,429.4979248046875,438.19148396923833,428.0971511995494,435.12316373157483,19595831
2018-06-28,420.20404052734375,430.67634407128054,418.13626009040524,427.78589223467634,18770484
2018-06-29,432.43280029296875,433.78910673648994,422.0049644642282,422.04943158143715,17425606
2018-07-02,427.1632995605469,432.38833426741104,425.5624536526587,432.38833426741104,14570004
2018-07-03,431.9214172363281,435.1009050872301,427.0521196066898,429.1198998718936,11084063
2018-07-04,440.2814636230469,441.12636849532396,431.78800715376593,432.1437440750099,10938521
2018-07-05,428.8975524902344,448.4191799033697,426.27393334653357,443.3497803909716,40946479
2018-07-06,434.70074462890625,437.1242620655491,428.8976072959262,429.00877509721016,20039239
2018-07-09,443.3942565917969,444.6838326326574,437.3465507448553,438.9474262802375,11309207
2018-07-10,456.11224365234375,457.3573526750429,444.68386748326304,445.9067429463483,22846197
2018-07-11,461.9376220703125,462.87146127397045,452.62149327804246,455.8009814087461,18953870
2018-07-12,481.3035888671875,488.7075721588302,463.6274039826492,464.40560826922024,52736376
2018-07-13,489.06329345703125,493.15438686680193,480.258537329094,480.4809025934431,39301408
2018-07-16,478.56878662109375,493.1099500281566,477.16801301227514,489.0633234859249,14427529
2018-07-17,485.7504577636719,487.351303800504,475.6338909149895,479.50264917085065,14150770
2018-07-18,485.83935546875,491.1977915562139,479.05791225075416,488.44074121459187,10241565
2018-07-19,491.3089599609375,495.82249113607037,483.0823057277265,486.1728594548824,11885426
2018-07-20,501.8924560546875,506.2725561540274,494.4439764454092,495.11101288806327,17538801
2018-07-23,498.1793212890625,502.40381631461236,494.97762936510736,502.40381631461236,12779803
2018-07-24,494.02154541015625,501.0475281307351,492.4429033591059,498.9353103502395,9775749
2018-07-25,495.88922119140625,499.38000886822505,491.0199527868808,493.59910512995145,13014255
2018-07-26,493.88812255859375,498.71298302734516,492.62077999556044,493.6435534065623,14053674
2018-07-27,502.42608642578125,505.78344299583443,494.5551688118055,497.8235911429957,14610585
2018-07-30,512.009033203125,514.6326526970478,501.60343010031596,502.4927725156618,30344461
2018-07-31,527.39501953125,529.351632016895,510.11909958563047,511.8311132473274,30350826
2018-08-01,530.2188720703125,534.9103021600745,527.1283178425945,529.3517334520661,21227054
2018-08-02,519.54638671875,529.840851084874,518.4791758845154,529.840851084874,13668930
2018-08-03,523.3706665039062,526.2833517301588,520.0799810975606,522.5035280351705,14536058
2018-08-06,530.3299560546875,531.8418379748372,522.6591708754345,523.2594472476418,8785462
2018-08-07,526.5946655273438,534.2432477903697,523.3929140879111,531.3527661969772,8879612
2018-08-08,541.4915771484375,543.6260583601007,526.9504127623593,526.9504127623593,17307566
2018-08-09,541.6028442382812,547.7172226834598,538.9569611023819,543.1814569468676,14976885
2018-08-10,535.4883422851562,540.2909695798277,534.6434669649205,538.5122253264666,7833494
2018-08-13,528.1509399414062,533.5983092847534,525.927525094502,532.5310392865479,10211072
2018-08-14,538.3344116210938,541.2693013481806,526.6392011020681,529.1738866893696,11592139
2018-08-16,533.9764404296875,540.7356809682851,531.619623413726,535.0659740554854,13086024
2018-08-17,535.2882690429688,540.4688371828257,533.6429261586562,537.6228226346489,8379864
2018-08-20,549.1400756835938,549.9849508674034,537.022400966974,537.1335984386398,16639535
2018-08-21,554.6097412109375,556.5218868378826,545.6271450345823,550.1851734905159,15923396
2018-08-23,564.5039672851562,566.5272509074617,550.6965407791934,554.2095025896118,17429373
2018-08-24,568.0836791992188,569.1731533495449,560.3239587837522,562.6363084475881,14550512
2018-08-27,574.3091430664062,576.2434921424017,568.6394378071352,568.9284443537545,12188510
2018-08-28,586.5380249023438,588.3167689804493,575.8656198023589,576.3102909797232,19018790
2018-08-29,575.5098266601562,590.984858666815,573.731141940907,585.3373565772522,24230135
2018-08-30,566.7274169921875,576.8217505776374,564.9486727350436,575.2430786861214,21545859
2018-08-31,552.1417236328125,564.748477898974,549.8960451590323,564.748477898974,33479841
2018-09-03,546.5831909179688,559.3678738414986,545.2046508263741,553.6314372432969,26686176
2018-09-04,552.2750854492188,557.9892580276016,546.5164457567754,549.2512029558178,19333815
2018-09-05,545.6270141601562,557.033154818187,537.4003610359101,552.5195945671645,22584608
2018-09-06,560.9241333007812,562.8362785275849,544.8932938064944,547.0277745982006,24487897
2018-09-07,568.57275390625,569.795629282917,557.855882086477,562.4805808966339,23389269
2018-09-10,558.456298828125,567.8613624030306,555.8993502294329,566.9719605836941,15440786
2018-09-11,550.38525390625,564.0370762282482,548.8511084806238,559.8570479349355,23787332
2018-09-12,556.966552734375,559.7235733645063,546.4497530077666,556.6552235458823,17642490
2018-09-14,557.2554931640625,567.238626931558,554.8097426440913,560.0347767071718,17233514
2018-09-17,545.137939453125,556.1883445058162,543.2257940620204,556.1883445058162,14773803
2018-09-18,541.2470092773438,551.1412709561027,540.0019297976493,545.1824981973072,16660044
2018-09-19,538.4009399414062,544.2929810817415,534.0653071897559,544.2929810817415,24642640
2018-09-21,541.4025268554688,550.2517196574046,526.2832931277133,542.0695335384364,41713856
2018-09-24,547.8727416992188,551.3634993287706,535.6216654482612,540.0462918745893,22098277
2018-09-25,547.2279663085938,553.6314093860151,531.3971974021459,549.4069144522583,21250513
2018-09-26,556.477294921875,557.6112359701971,545.6937530268974,550.9632542576836,13992341
2018-09-27,557.5223388671875,561.6356954516958,550.2962248448159,558.078207492442,23642923
2018-09-28,559.3900756835938,565.5045124646996,554.6541789890709,560.2572142066184,24220992
2018-10-01,547.7171020507812,559.278908851697,535.3993542498139,559.278908851697,16039441
2018-10-03,535.8885498046875,551.2301819824413,533.6429304390846,546.7388838825808,16135428
2018-10-04,499.0464782714844,529.3516817175322,491.8203634047585,528.9514776332984,50774608
2018-10-05,466.4067077636719,495.9559414994142,461.6485772871373,488.929958116124,47998260
2018-10-08,493.3323059082031,496.71189612404964,456.04555667950297,466.9180941850017,53983473
2018-10-09,484.7276916503906,499.51342515544076,480.79223265348634,498.77968796508736,24042005
2018-10-10,490.08612060546875,496.2005278332912,482.170735613099,486.4396979554879,20784941
2018-10-11,483.7271423339844,495.7113578938818,463.80530825210366,473.14367076089087,28926389
2018-10-12,500.9585876464844,502.0480617036656,489.99714639878323,491.3534231595213,19814528
2018-10-15,506.828369140625,510.00785672577973,497.2232057166532,502.4482101536932,19406012
2018-10-16,517.5230712890625,519.1238874418267,506.9395416228051,509.6076872813694,16358598
2018-10-17,511.964599609375,524.4379543290318,506.9396365276437,524.2823490804824,27967162
2018-10-19,489.7303466796875,494.0438057632177,475.92291995334614,489.1522741167524,55606079
2018-10-22,472.54327392578125,495.7335274384508,470.1864574636531,493.5990465511795,28798142
2018-10-23,469.0080871582031,473.45491775221717,464.0943221349092,468.1409486618189,23128845
2018-10-24,465.02813720703125,478.4575922144924,458.6469279174306,477.9906578094135,29869514
2018-10-25,458.380126953125,462.7602866268105,451.97668366649805,460.69250621023355,30833933
2018-10-26,464.6501770019531,470.03087663847646,454.4669393430194,459.313974169843,20085933
2018-10-29,483.7271423339844,486.41746250580826,465.1393515578372,465.1393515578372,16781215
2018-10-30,470.0308532714844,482.70433807824037,467.8518754425523,482.70433807824037,19263668
2018-10-31,471.92071533203125,473.96626203573976,465.58397319899746,470.9201755381668,35999348
2018-11-01,469.69732666015625,474.87789438563414,466.9180723860056,474.87789438563414,20552752
2018-11-02,477.99066162109375,480.70324478770397,472.7656269969736,474.4776703553768,36739798
2018-11-05,484.8388366699219,485.9060772219518,473.58832891195686,477.3459192459683,16585905
2018-11-06,490.9754638671875,494.4884552638269,485.4168959769588,486.4841364998654,18886485
2018-11-07,493.91033935546875,495.82248475692427,492.1316249894632,495.82248475692427,2808599
2018-11-09,486.23956298828125,495.28888863484895,482.482002474835,491.9315321822815,23712291
2018-11-12,480.2585754394531,488.61863138641775,477.8350580562082,488.12949307154554,12690610
2018-11-13,488.90771484375,490.4863273280188,475.8339953367159,477.5905059898117,14899604
2018-11-14,488.2406005859375,494.7774444562414,482.70429646593084,491.39785473598107,17034346
2018-11-15,487.7514953613281,490.4862824288341,483.1490003245572,487.7959624783827,14943663
2018-11-16,501.3365478515625,502.47048893558417,487.86262650012264,488.2405969666893,24131016
2018-11-19,511.38641357421875,512.1423545090967,502.93742447454,503.7822996370506,15987574
2018-11-20,505.783447265625,514.0101019045014,502.4927616626139,509.16306710824983,12511640
2018-11-21,494.888671875,509.38539806480344,492.28728602135544,505.82790977537366,16422494
2018-11-22,490.41961669921875,500.42501559270096,489.1967412087544,495.6001846268527,12670591
2018-11-26,493.4879150390625,496.93420575564187,487.99607751479056,493.15441165226196,13969873
2018-11-27,501.69232177734375,502.4927298832469,491.5757558178303,492.66522986852226,14896607
2018-11-28,512.5648803710938,514.832762803635,500.8474680134141,503.58222551007844,17507771
2018-11-29,519.6131591796875,524.6825297903242,515.833335098231,516.2780063151897,27640198
2018-11-30,519.1906127929688,527.3950032870343,516.8560002063974,521.3028304362663,23443212
2018-12-03,514.254638671875,522.459029076167,510.71935465234606,522.459029076167,12182825
2018-12-04,512.4092407226562,514.9439259920243,507.91794275776755,514.9439259920243,11358720
2018-12-05,513.676513671875,515.2996524235381,506.62826814892566,508.60714382085075,12729759
2018-12-06,499.6690673828125,510.9417493566612,497.26775387222006,510.9417493566612,12831451
2018-12-07,504.1825256347656,505.5832694653496,492.86531814773923,502.2481764151298,15779984
2018-12-10,484.81658935546875,495.5112281320951,481.6371013493278,493.599082679723,20521072
2018-12-11,488.0627746582031,490.08608789212525,469.1414816662142,474.0329833745023,29518062
2018-12-12,493.8214111328125,495.1554840289615,483.7048747236817,488.7075441891058,27572962
2018-12-13,492.2872314453125,501.6033590860705,486.95102928707627,501.6033590860705,20337275
2018-12-14,494.577392578125,495.7780344633259,485.50583323480475,490.5307660526879,15795834
2018-12-17,502.4482116699219,503.8267515252124,494.2660551847278,496.24490105839766,11077711
2018-12-18,505.3387756347656,506.4949207487541,498.26826611692326,499.5134048391006,12841994
2018-12-19,505.5165710449219,510.1857366830516,503.9156955959897,507.60658474060915,16118419
2018-12-20,501.80352783203125,503.6044757854226,496.3338942422521,498.49057913768144,12609700
2018-12-21,489.2412109375,503.0486377366628,487.37353250951514,500.2693536549157,18115814
2018-12-24,484.327392578125,490.5752004234189,483.1712178886543,489.55242708069596,9065704
2018-12-26,488.41851806640625,489.15225520609124,473.87735473417604,482.8377462721944,15771193
2018-12-27,498.1348571777344,501.15874001330144,490.93100577885446,492.35398327412855,27294221
2018-12-28,500.5139465332031,504.82737590371954,498.57953776326934,500.4916832889124,16768547
2018-12-31,498.6017761230469,504.20481106054626,496.3561273100057,502.9152052782862,15799099
2019-01-01,498.4905700683594,501.29211717323517,493.64353558398005,500.380511591524,9746670
2019-01-02,491.9981994628906,501.15869228234436,489.5968862076428,495.60012481927885,15628818
2019-01-03,485.9283447265625,495.64467817229274,484.7499362934948,492.48742341513827,16288287
2019-01-04,488.5518798828125,491.1310616004377,480.7476934262198,487.9960409464638,18516544
2019-01-07,491.2645263671875,497.3567000020006,489.59694997421326,492.2650662661068,12060290
2019-01-08,491.22003173828125,493.57684836932714,487.3735072802789,491.4201337699942,12304389
2019-01-09,493.9325866699219,496.7118706154236,488.5741504955051,494.4884553327521,12614237
2019-01-10,492.4873962402344,494.04380481379746,490.48631646526803,492.5985640405852,8925160
2019-01-11,488.2851257324219,495.2889048168985,484.082864218601,492.531854365571,14139060
2019-01-14,487.72930908203125,489.374622256868,483.10458003842365,486.92887121313214,8994060
2019-01-15,502.337158203125,503.38216520660575,491.3756866044057,491.3756866044057,22011407
2019-01-16,505.1164245605469,509.1630510728316,502.64841043601535,504.7161611262395,13961606
2019-01-17,504.4716491699219,510.45262534337485,502.49277323994625,508.9184799903657,16379077
2019-01-18,526.6613159179688,529.1293300822731,504.8273667420513,510.85280980484947,56181172
2019-01-21,550.38525390625,551.385793856642,528.573506735167,530.9525868652364,48206814
2019-01-22,549.2512817382812,554.4985800560028,542.3364367197829,548.2285379681914,36207430
2019-01-23,545.3157958984375,553.2756471049843,543.4036505494876,548.428553374555,19313542
2019-01-24,554.7208862304688,557.2778345730263,542.5588029080949,544.7377510626503,28775487
2019-01-25,554.0760498046875,562.3916378569832,549.3624168361791,556.0549254924592,18703992
2019-01-28,546.7611083984375,558.5007853675066,543.5816199737301,556.0772380521597,18744303
2019-01-29,538.3565673828125,547.6949599864604,534.2210062373374,547.405894004788,20405845
2019-01-30,531.70849609375,544.7377779138919,529.6629491926045,540.2909471494282,17164298
2019-01-31,545.69384765625,546.8277889012099,534.0653692421624,534.5100404424111,22279301
2019-02-01,555.83251953125,558.0781978668495,545.649312834436,548.7398663456796,20187323
2019-02-04,574.0423583984375,576.7327078391552,552.3195499133491,554.5207017331047,25528059
2019-02-05,574.3314819335938,580.0457150170757,568.572841095863,574.5316136709903,20479210
2019-02-06,582.6470336914062,585.9377193107048,575.5321163811374,576.4214587816766,20586783
2019-02-07,573.8200073242188,587.5162342309205,571.9078621118152,582.6469369746206,20150710
2019-02-08,568.172607421875,578.311407759681,565.7490602967357,571.3298323524249,14230054
2019-02-11,557.300048828125,567.4166449072653,556.2995089683704,567.3721777883574,16457901
2019-02-12,558.7008056640625,565.7935190840021,556.5218574185877,556.5218574185877,13998153
2019-02-14,544.3820190429688,551.8527332372782,541.6249980277621,551.8527332372782,14496604
2019-02-15,553.3869018554688,555.8104492315291,539.8462763376178,546.8500563459764,20994460
2019-02-18,542.5587768554688,556.9665380020092,540.2908945736532,555.8548007347506,21106139
2019-02-19,540.780029296875,551.274565434073,538.6010812612611,541.6249044942708,13658461
2019-02-20,548.8955688476562,551.40805031561,542.0696577706717,544.2264022595144,13776558
2019-02-21,554.476318359375,559.3234126066798,546.6721309103161,549.6292834807225,23142949
2019-02-22,548.0062255859375,553.764866348381,545.1824742654557,553.4535964921212,19152470
2019-02-25,547.9839477539062,552.742107821758,542.8033797195588,549.6292906047091,17176522
2019-02-26,542.6254272460938,549.0956001606612,536.2887150429395,537.8450640419154,22160532
2019-02-27,544.0707397460938,553.5870008173056,537.622828868863,546.0940828755768,24308835
2019-02-28,547.4280395507812,551.3412646659417,545.4269598752707,548.6287111035471,24688859
2019-03-01,545.20458984375,552.4529670830805,543.5148394691456,550.0738873711305,17329606
2019-03-05,550.3629760742188,551.3190487732026,541.8917231342477,544.0262041170199,15577500
2019-03-06,562.4361572265625,566.1270468840365,549.2290665171735,551.3190805032713,26332276
2019-03-07,564.8597412109375,569.1064404556395,559.4790412913804,562.0804570063062,17738092
2019-03-08,563.458984375,566.7274068521014,561.1911018140993,562.9920499157988,13211934
2019-03-11,579.9122314453125,583.4251930254334,563.8591274031988,564.7707329778415,21258869
2019-03-12,592.0299072265625,593.2083156201982,584.4257920428238,585.6042004364595,24561597
2019-03-13,599.1226196289062,604.7700627353223,590.5846949191043,594.5423874268889,24577591
2019-03-14,596.565673828125,605.6594672762811,594.1421266687281,600.2120965053618,22753310
2019-03-15,587.7164916992188,604.2364728473176,583.0695290116515,598.0998318829954,34764353
2019-03-18,600.3455200195312,603.8585414627295,590.9849234986921,591.8742659558787,22104063
2019-03-19,612.129638671875,613.6637840318997,597.2549414208606,604.770062981689,21448030
2019-03-20,611.640380859375,617.2211524223837,606.5487475796755,612.6853877853137,21639437
2019-03-22,596.6546020507812,614.0639844657932,594.4089827675687,610.3286275838059,25078643
2019-03-25,588.9615478515625,594.4756488877699,585.5152569671774,591.6963648094636,17394088
2019-03-26,607.9940795898438,609.9284290452625,591.4295723187786,591.5629736823022,20734876
2019-03-27,599.9896240234375,612.7520411136188,597.7662091010795,612.7520411136188,22079870
2019-03-28,604.77001953125,609.1279751855097,597.1214971568348,600.4343864888832,22930248
2019-04-01,618.9331665039062,625.5811482335384,605.9039463505702,609.2168352794396,22088854
2019-04-02,617.9771118164062,623.9358831604546,613.7081501622587,621.6680009922289,17526740
2019-04-03,611.5292358398438,623.8914503447172,610.106228754018,619.3334225165113,17169813
2019-04-04,601.679443359375,615.3089990206084,599.1002321380023,613.2189853976179,18320845
2019-04-05,602.0574951171875,606.504325853729,597.2104603007144,605.1925161296278,14717266
2019-04-08,591.0960083007812,603.6583552715974,588.6280535203862,602.9913484888758,19081843
2019-04-09,593.408447265625,596.1876720186839,587.4274116874274,590.9404329916111,20774977
2019-04-10,592.052001953125,599.4337801704421,589.8730540519848,594.9646869015703,16651949
2019-04-11,598.9002075195312,601.657228039029,590.9848235150835,592.7413042551912,12558520
2019-04-12,597.2549438476562,603.3915846813426,594.3867254762824,600.3232345801729,12948769
2019-04-15,595.943115234375,599.8563405148398,593.652969511252,598.0998002294208,9285737
2019-04-16,597.5440063476562,604.7700619248043,595.8764002587887,598.0998156752927,17360317
2019-04-18,616.3096313476562,617.9993818498127,606.9935028676342,611.4403334527134,39286534
2019-04-22,598.2554931640625,607.8828922174837,596.4544856735463,604.7700749461642,23607922
2019-04-23,606.4821166992188,610.5509471960839,598.5445280593867,599.4338704514936,19807450
2019-04-24,617.8882446289062,620.2450612802776,607.5493130403371,609.3503203942593,16101112
2019-04-25,610.2841186523438,628.07150005961,605.9262223781365,617.7103647867747,30469914
2019-04-26,619.355712890625,620.7565162983317,609.5282413717472,611.4403870024071,15069884
